verdict	cle	chambre	amendement	sort	auteur	dossier	article	segment	longueur_fenetre	vise	nb_segments_fenetre	fenetre	dispositif	segment_texte	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	56e20362f26c67dd	senat	92 rect.	Adopté	M. VERZELEN	JORFDOLE000051045642	L223-2	LEGIARTI000051830282:0	60	sans visée	1	suppose son consentement préalable. lorsque ce recueil de do	Alinéa 21 Remplacer cet alinéa par trois alinéas ainsi rédigés : a bis) L’article L. 223‑2 est ainsi rédigé : « Art. L. 223‑2 . – Lorsqu’un professionnel est amené à recueillir les données téléphoniques d’un consommateur, il informe celui‑ci que, en l’absence d’un contrat en cours d’exécution, toute sollicitation téléphonique effectuée à des fins commerciales suppose son consentement préalable. Lo […]	Lorsqu'un professionnel recueille les données téléphoniques d'un consommateur, il informe celui-ci que toute sollicitation téléphonique effectuée à des fins commerciales, sauf si elle intervient dans le cadre de l'exécution d'un contrat en cours au sens du quatrième alinéa de l'article L. 223-1, suppose son consentement préalable. Lorsque ce recueil de données téléphoniques se fait à l'occasion de […]	//www.senat.fr/amendements/2024-2025/469/Amdt_92.html									
faux	571ff2f8731bd514	assemblee	31	Adopté	Mme Laure de La Raudière	JORFDOLE000029134377	L141-1	LEGIARTI000029947732:19	60	sans visée	1	6 juillet 1989 tendant à améliorer les rapports locatifs et	L’article L. 123‑5‑1 du code de l’urbanisme est ainsi modifié : 1° Au premier l’alinéa, après le mot : « habitation », sont insérés les mots : « , ainsi que les communes visées à l’article 18 de la loi n° 89‑462 du 6 juillet 1989 tendant à améliorer les rapports locatifs et portant modification de la loi n° 86‑1290 du 23 décembre 1986 » ; 2° La première phrase du quatrième alinéa est complétée par […]	2° De l'article 4 de la loi n° 89-462 du 6 juillet 1989 tendant à améliorer les rapports locatifs et portant modification de la loi n° 86-1290 du 23 décembre 1986 ;										
juste	572751712b8a2a4c	assemblee	312	Adopté	Mme Chantal Guittet	JORFDOLE000027383756	L121-97	LEGIARTI000028741121:1	60	sans visée	1	sans préjudice des informations précontractuelles prévues au	Après l’alinéa 4, insérer l’alinéa suivant : « Sans préjudice des informations précontractuelles prévues au premier alinéa, les offres de contrat faites dans les foires et les salons doivent mentionner, en des termes clairs et lisibles, l’absence de délai de rétractation. ».	Sans préjudice des informations précontractuelles prévues au premier alinéa du présent article, les offres de contrat faites dans les foires et les salons mentionnent l'absence de délai de rétractation, en des termes clairs et lisibles, dans un encadré apparent.										
juste	57bd179f52178af2	senat	112	Adopté	M. MARINI	JORFDOLE000017760197	L311-4	LEGIARTI000006292383:6	60	oui	1	l'offre préalable de crédit doit être distincte de tout supp	Après l'article 59, insérer un article additionnel ainsi rédigé : Le code de la consommation est ainsi modifié : I. - L'article L. 311-4 est ainsi rédigé : « Art. L. 311-4 . – Toute publicité faite, reçue ou perçue en France qui, quel que soit son support, porte sur l'une des opérations de crédit à la consommation visées à l'article L. 311-2, est loyale et informative. Son contenu doit : « 1º Préc […]	L'offre préalable de crédit doit être distincte de tout support ou document publicitaire. (1)	//www.senat.fr/amendements/2002-2003/166/Amdt_112.html									
juste	57fbdfdeb570854b	assemblee	30	Adopté	M. Jean-Louis Bricout	JORFDOLE000027383756	L121-107	LEGIARTI000028741260:10	60	sans visée	1	les conditions de la responsabilité contractuelle du profes	I. – Après l’alinéa 35, insérer les vingt-cinq alinéas suivants : « Section 17 « Contrats relatifs au gaz de pétrole liquéfié « Art. L. 121‑105. – Les dispositions de la présente section s’appliquent aux contrats souscrits par un consommateur ayant pour objet la fourniture de gaz de pétrole liquéfié en vrac, la mise à disposition ou la vente de matériels de stockage de gaz de pétrole liquéfié en v […]	10° Les conditions de la responsabilité contractuelle du professionnel et de remboursement ou de compensation en cas d'erreur de facturation ou de retard de livraison ;										
juste	58b564b7481955f8	senat	229 rect.	Adopté	LE GOUVERNEMENT	JORFDOLE000021369332	L121-36	LEGIARTI000024039767:0	60	oui	1	lorsque la participation à cette opération est conditionnée	Après l'article 26, insérer un article additionnel ainsi rédigé : Le code de la consommation est ainsi modifié : 1° Les 1°, 4° et 5° de l'article L. 115-30 sont abrogés ; 2° Le dernier alinéa de l'article L. 121-8 est supprimé ; 3° Le premier alinéa de l'article L. 121-35 est complété par les mots : « dès lors que la pratique en cause revêt un caractère déloyal au sens de l'article L. 120-1 » ; 4° […]	Les opérations publicitaires réalisées par voie d'écrit qui tendent à faire naître l'espérance d'un gain attribué à chacun des participants, quelles que soient les modalités de tirage au sort, ne peuvent être pratiquées que si elles n'imposent aux participants aucune contrepartie financière ni dépense sous quelque forme que ce soit. Lorsque la participation à cette opération est conditionnée à une […]	//www.senat.fr/amendements/2010-2011/21/Amdt_229.html									
juste	58f6cd99c36003bf	senat	288	Adopté	M. YUNG	JORFDOLE000026795365	L331-3-1	LEGIARTI000027783213:5	60	oui	2	de la décision déclarant la recevabilité de la demande, le d	Après l’article 18 Insérer un article ainsi rédigé : L’article L. 331-3-1 du code de la consommation est complété par un alinéa ainsi rédigé : « À compter de la décision déclarant la recevabilité de la demande, le délai de trente jours mentionné au deuxième alinéa de l’article L. 113-3 du code des assurances, lorsqu’il est applicable, est porté à cent vingt jours pour les assurances ayant pour obj […]	A compter de la décision déclarant la recevabilité de la demande, le délai de trente jours mentionné au deuxième alinéa de l'article L. 113-3 du code des assurances, lorsqu'il est applicable, est porté à cent vingt jours pour les assurances ayant pour objet la garantie de remboursement d'un emprunt relevant du chapitre II du titre Ier du présent livre III et figurant dans l'état du passif définiti […]	//www.senat.fr/amendements/2012-2013/423/Amdt_288.html									
juste	592c473dc3fdc514	senat	16 rect.	Adopté	M. REQUIER	JORFDOLE000029134377	L121-21	LEGIARTI000029947703:7	60	sans visée	1	s contrats ayant pour objet la construction de biens immobil	Après l'alinéa 5 Insérer un alinéa ainsi rédigé : …) L’article L. 121-21 est complété par deux alinéas ainsi rédigés : « Lorsque le contrat ayant pour objet l'acquisition ou le transfert d'un bien immobilier est précédé d'un contrat préliminaire prévu à l'article L. 261-15 du code de la construction et de l'habitation ou d'une promesse synallagmatique ou unilatérale de vente, conclus hors établiss […]	Pour les contrats ayant pour objet la construction de biens immobiliers, le délai de rétractation court à compter de leur conclusion.	//www.senat.fr/amendements/2014-2015/60/Amdt_16.html									
faux	595ff2ff80de5907	assemblee	305	Adopté	M. François Brottes	JORFDOLE000027383756	L121-84-10-1	LEGIARTI000028742160:0	60	sans visée	1	se trouvent en état de fragilité eu égard notamment à leurs	"À la fin de l’alinéa 4, substituer aux mots : « se trouvent en état de fragilité eu égard notamment à leurs ressources » les mots : « bénéficient de la tarification spéciale "" produit de première nécessité "" de l’électricité ou du tarif spécial de solidarité du gaz naturel »."	Aucuns frais liés au rejet de paiement ne peuvent être imputés par un fournisseur de services de communications électroniques aux personnes physiques n'agissant pas pour des besoins professionnels qui se trouvent en état de fragilité eu égard notamment à leurs ressources.										
juste	59de1787e04541f1	senat	679	Adopté	M. FAUCONNIER	JORFDOLE000027383756	L121-29	LEGIARTI000028747592:12	60	sans visée	1	si le bien ou la prestation de services à financer ne sont p	Après l'alinéa 163 Insérer trois alinéas ainsi rédigés : ...) Le dernier alinéa est remplacé par deux alinéas ainsi rédigés : « L’exercice du droit de rétractation emporte résolution de plein droit du contrat de vente ou de prestation de services. « Si le bien ou la prestation de services à financer ne sont pas vendus à distance et que le consommateur, par une demande expresse, sollicite la livrai […]	Si le bien ou la prestation de services à financer ne sont pas vendus à distance et que le consommateur, par une demande expresse, sollicite la livraison ou la fourniture immédiate du bien ou du service, l'exercice du droit de rétractation n'emporte résolution de plein droit du contrat de vente ou de prestation de services que s'il intervient dans un délai de trois jours à compter de la conclusion […]	//www.senat.fr/amendements/2012-2013/810/Amdt_679.html									
juste	5a3b573ea9be4d3d	assemblee	305	Adopté	M. Philippe Kemel	JORFDOLE000026795365	L332-5-2	LEGIARTI000027762004:2	60	sans visée	1	statuer, le juge peut faire publier un appel aux créanciers	Après l'alinéa 12, insérer les treize alinéas suivants : « 5° L'avant-dernier alinéa de l’article L. 330‑1 est ainsi rédigé : « À l’occasion des recours exercés devant lui en application des articles L. 331‑4, L. 331‑7 et L. 332‑2, le juge du tribunal d’instance peut avec l’accord du débiteur, décider l’ouverture d’une procédure de rétablissement personnel avec liquidation judiciaire. Lorsqu’il st […]	Avant de statuer, le juge peut faire publier un appel aux créanciers. Il peut vérifier, même d'office, la validité des créances, des titres qui les constatent ainsi que le montant des sommes réclamées et s'assurer que le débiteur se trouve bien dans la situation définie à l'article L. 331-2. Il peut également prescrire toute mesure d'instruction qu'il estime utile. Nonobstant toute disposition con […]										
douteux	5a76c4e65533ba7b	senat	430 rect.	Adopté	Mme Michèle ANDRÉ	JORFDOLE000027383756	L311-17	LEGIARTI000028748089:0	60	oui	1	vrant droit à des avantages de toute nature, le bénéfice de	Rédiger ainsi cet article : L’article L. 311‑17 du code de la consommation est ainsi rédigé : « Art. L. 311-17 .- Lorsque le crédit renouvelable mentionné à l’article L. 311‑16 est assorti d’un programme ouvrant droit à des avantages de toute nature, le bénéfice de ces avantages ne peut être subordonné au paiement à crédit. Dans ce cas, le prêteur ou l’intermédiaire de crédit a l’obligation de pro […]	Lorsque le crédit renouvelable mentionné à l'article L. 311-16 est assorti d'une carte ouvrant droit à des avantages de toute nature, le bénéfice de ces avantages ne peut être subordonné au paiement à crédit. Dans ce cas, le prêteur ou l'intermédiaire de crédit a l'obligation de proposer au consommateur la possibilité de payer au comptant avec cette carte. L'utilisation du crédit résulte de l'acco […]	//www.senat.fr/amendements/2012-2013/810/Amdt_430.html									
juste	5ad38cfb0fb0dbb7	senat	158	Adopté	Mme LOISIER	JORFDOLE000043701629	L412-4	LEGIARTI000044224589:2	60	sans visée	1	le consommateur est informé, au moyen de l'étiquetage, de l'	I. – Alinéa 4 Remplacer cet alinéa par quatre alinéas ainsi rédigés : b) Les deuxième à avant-dernier alinéas sont ainsi rédigés : « Le consommateur est informé, au moyen de l’étiquetage, de l’origine du cacao des produits à base de cacao et de chocolat et de l’origine de la gelée royale. « Il est également informé de tous les pays d’origine des miels composant un mélange de miels en provenance de […]	Le consommateur est informé, au moyen de l'étiquetage, de l'origine du cacao des produits à base de cacao ou de chocolat et de l'origine de la gelée royale.	//www.senat.fr/amendements/2020-2021/829/Amdt_158.html									
juste	5d5bf5357ccccfea	assemblee	305	Adopté	M. Philippe Kemel	JORFDOLE000026795365	L330-1	LEGIARTI000027805308:5	60	sans visée	1	'occasion des recours exercés devant lui en application des	Après l'alinéa 12, insérer les treize alinéas suivants : « 5° L'avant-dernier alinéa de l’article L. 330‑1 est ainsi rédigé : « À l’occasion des recours exercés devant lui en application des articles L. 331‑4, L. 331‑7 et L. 332‑2, le juge du tribunal d’instance peut avec l’accord du débiteur, décider l’ouverture d’une procédure de rétablissement personnel avec liquidation judiciaire. Lorsqu’il st […]	A l'occasion des recours exercés devant lui en application des articles L. 331-4, L. 331-7 et L. 332-2, le juge du tribunal d'instance peut, avec l'accord du débiteur, décider l'ouverture d'une procédure de rétablissement personnel avec liquidation judiciaire. Lorsqu'il statue en application des articles L. 331-7 et L. 332-2, il peut en outre prononcer un redressement personnel sans liquidation ju […]										
juste	5d8fc2c8fa54cf14	senat	644 rect.	Adopté	LE GOUVERNEMENT	JORFDOLE000027383756	L213-2	LEGIARTI000028748928:5	60	sans visée	1	nt eu pour conséquence de rendre l'utilisation de la marchan	Alinéas 5 à 8 Remplacer ces alinéas par neuf alinéas ainsi rédigés : II. - L’article L. 213‑2 du même code est ainsi rédigé : « Art. L. 213 ‑2- I. - Les peines prévues à l’article L. 213‑1 sont portées à cinq ans d’emprisonnement et à 600 000 euros d’amende, si le délit ou la tentative de délit prévu à l’article L. 213‑1 ont été commis : « 1° Soit à l’aide de poids, mesures et autres instruments f […]	1° Ont eu pour conséquence de rendre l'utilisation de la marchandise dangereuse pour la santé de l'homme ou de l'animal ;	//www.senat.fr/amendements/2012-2013/810/Amdt_644.html									
juste	5eb6e8fc2f066146	assemblee	408	Adopté	M. Razzy Hammadi	JORFDOLE000027383756	L111-5	LEGIARTI000028744682:0	60	sans visée	1	y compris sur ce qui relève de la publicité au sens de l'art	À l’alinéa 2, après le mot : « transparente, », insérer les mots : « y compris sur ce qui relève de la publicité au sens de l’article 20 de la loi n° 2004‑575 du 21 juin 2004 précitée, ».	Sans préjudice des obligations d'information prévues à l'article 19 de la loi n° 2004-575 du 21 juin 2004 pour la confiance dans l'économie numérique, toute personne dont l'activité consiste en la fourniture d'informations en ligne permettant la comparaison des prix et des caractéristiques de biens et de services proposés par des professionnels est tenue d'apporter une information loyale, claire e […]										
